time_s,BMR_A,BMP_A,SPM_A
553500,1.2404e-07,1.5867e-07,1.7552
554400,-1.1711e-07,1.4419e-07,1.6881
555300,-6.863e-07,1.3348e-07,1.0329
556200,-1.53e-06,1.2404e-07,0.66343
557100,-7.5556e-07,1.1585e-07,0.8943
558000,18.389,4.242,7.8845
558900,15.586,4.242,6.7282
559800,15.525,4.242,5.8078
560700,18.373,4.242,4.9562
561600,-4.1241e-07,4.242,1.0877
562500,-8.3111e-07,4.242,0.99314
563400,8.2481e-07,4.242,0.82832
564300,4.1807e-07,4.242,0.44173
565200,-4.2878e-07,4.0107e-08,0.013743
566100,-8.1222e-07,3.9289e-08,0.019433
567000,8.1852e-07,3.8596e-08,0.016689
567900,4.2185e-07,3.7841e-08,0.0017528
568800,-4.2185e-07,-1.8574e-07,-0.27488
569700,-8.1852e-07,-1.7567e-07,-0.42664
570600,8.1222e-07,-1.6748e-07,-0.74138
571500,4.2878e-07,-1.6119e-07,-0.61925
572400,-18.212,-4.242,-7.7328
573300,-15.733,-4.242,-6.9363
574200,-15.733,-4.242,-6.2208
575100,-18.194,-4.242,-6.7638
576000,4.2374e-07,-1.36e-07,-2.0992
576900,7.8704e-07,-1.2656e-07,-2.4624
577800,-7.8704e-07,-1.1459e-07,-2.5343
578700,-4.2311e-07,-9.8852e-08,-2.8094
579600,4.1619e-07,4.242,2.039
580500,8.3111e-07,4.242,0.32198
581400,-8.3741e-07,4.242,-0.32609
582300,-4.143e-07,4.242,-1.4042
583200,18.045,4.242,11.086
584100,15.891,4.242,10.719
585000,15.915,4.242,9.4848
585900,18.023,4.242,6.5842
586800,-4.1681e-07,4.242,0.52676
587700,-8.6259e-07,4.242,0.3239
588600,8.6889e-07,4.242,0.2376
589500,4.1115e-07,4.242,0.024952
590400,-4.0359e-07,-1.1333e-07,0.00096744
591300,-8.6259e-07,-2.4493e-08,0.0017336
592200,8.5e-07,2.3863e-08,0.00020085
593100,4.143e-07,8.9407e-08,2.1848e-05
594000,-17.971,-3.5763e-07,-3.7595
594900,-15.899,-2.3044e-07,-4.9504
595800,-15.979,-1.8574e-07,-4.7633
596700,-18.023,-1.5867e-07,-4.7073
597600,18.082,1.1333e-07,5.7912
598500,15.847,1.3033e-07,4.8681
599400,15.762,1.5426e-07,4.1648
600300,18.181,1.9519e-07,2.7271
601200,-4.2815e-07,2.9656e-08,0.25427
602100,-7.9333e-07,5.3707e-08,0.20205
603000,8.0593e-07,9.2556e-08,0.15482
603900,4.2059e-07,1.7881e-07,0.016255
604800,-2.5122e-05,7.2407e-09,0.0016342
605700,-1.7504e-05,1.3411e-09,0.00023989
606600,2.2793e-05,5.8681e-09,2.6759e-05
607500,1.977e-05,1.423e-08,2.9656e-06
608400,-1.7693e-05,-5.8493e-08,-0.00023863
609300,-2.3359e-05,-3.8344e-08,0.00018763
610200,2.4681e-05,-3.06e-08,4.3759e-05
611100,1.637e-05,-2.613e-08,6.1641e-06
612000,-1.6433e-05,-5.656,-0.72237
612900,-2.4807e-05,-5.656,-1.5291
613800,2.6256e-05,-5.656,-1.8465
614700,1.5048e-05,-5.656,-2.3397
615600,-1.5489e-05,-5.656,-9.4001
616500,-2.5311e-05,-5.656,-6.9517
617400,2.5941e-05,-5.656,-7.4708
618300,1.4859e-05,-5.656,-6.8746
619200,-18.23,-5.656,-6.0432
620100,-15.785,-5.656,-5.8927
621000,-15.887,-5.656,-5.4393
621900,-17.971,-5.656,-4.9947
622800,1.6559e-05,1.36e-08,-1.0831
623700,2.4933e-05,3.4189e-09,-0.88219
624600,-2.55e-05,-3.7589e-09,-1.3976
625500,-1.6056e-05,-1.4356e-08,-1.283
626400,1.6181e-05,1.3852e-08,0.25932
627300,2.5563e-05,3.2111e-09,-0.011241
628200,-2.5311e-05,-4.3256e-09,-0.25133
629100,-1.637e-05,-1.6622e-08,-0.88105
630000,1.6496e-05,1.6496e-08,0.97362
630900,2.5122e-05,4.1807e-09,0.20283
631800,-2.487e-05,-3.4441e-09,0.055066
632700,-1.6748e-05,-1.4607e-08,0.021469
633600,17.019,5.656,10.557
634500,15.948,5.656,11.409
635400,16.577,5.656,9.1755
636300,18.329,5.656,8.7188
637200,-5.5219e-08,6.2396e-07,7.27
638100,-1.593e-05,6.4222e-07,6.1482
639000,1.3285e-05,6.5481e-07,5.5165
639900,2.7011e-06,6.5481e-07,3.9379
640800,-18,-4.1996e-10,-1.3494
641700,-15.887,-4.1241e-10,-1.6592
642600,-15.867,-4.0548e-10,-2.005
643500,-18.119,-3.9981e-10,-2.161
644400,1.3222e-05,5.1567e-09,-0.27392
645300,2.7326e-05,5.163e-09,-0.36895
646200,-2.4493e-05,5.1756e-09,-0.55016
647100,-1.6056e-05,5.1819e-09,-0.92806
648000,18.147,2.9907e-08,3.0858
648900,15.756,2.997e-08,2.6908
649800,15.782,3.0096e-08,2.161
650700,18.187,3.0159e-08,1.7568
651600,-1.6181e-05,3.7715e-09,0.20652
652500,-2.5374e-05,3.7967e-09,0.16812
653400,2.6067e-05,3.8219e-09,0.13979
654300,1.5552e-05,3.8533e-09,0.11947
655200,-1.5426e-05,-2.8459e-08,-0.28332
656100,-2.613e-05,-2.8522e-08,-0.44643
657000,2.6822e-05,-2.8585e-08,-0.74521
657900,1.4733e-05,-2.8711e-08,-0.62047
658800,-17.906,-5.656,-10.475
659700,-16.05,-5.656,-8.1164
660600,-16.046,-5.656,-8.0522
661500,-17.87,-5.656,-7.9801
662400,1.4859e-05,-1.6056e-08,-1.3619
663300,2.7452e-05,-1.9456e-08,-2.5901
664200,-2.6067e-05,-2.487e-08,-4.1741
665100,-1.6244e-05,-3.7085e-08,-4.192
666000,17.705,5.656,12.966
666900,16.028,5.656,12.437
667800,16.152,5.656,11.366
668700,17.988,5.656,9.2472
669600,-1.4293e-05,5.656,0.94336
670500,-2.7011e-05,5.656,0.976
671400,2.5878e-05,5.656,0.68084
672300,1.5489e-05,5.656,0.38819
673200,-1.5363e-05,5.656,0.017274
674100,-2.5752e-05,5.656,0.021413
675000,2.4933e-05,5.656,0.0061476
675900,1.6181e-05,5.656,0.00064548
676800,-1.6496e-05,-1.5048e-08,2.2919e-05
677700,-2.4996e-05,-3.8344e-09,4.4956e-05
678600,2.5185e-05,3.5763e-09,6.8e-06
679500,1.637e-05,1.4481e-08,8.8778e-07
680400,-18.118,-3.0285e-08,-0.28455
681300,-15.835,-1.7063e-08,-0.45239
682200,-15.786,-1.1711e-08,-0.76534
683100,-18.133,-8.2481e-09,-0.67549
684000,18.089,5.3015e-10,0.65156
684900,15.912,2.9152e-09,0.71573
685800,15.857,5.5156e-09,0.42771
686700,18.015,8.6259e-09,0.28541
687600,-1.3978e-05,4.0989e-09,0.037743
688500,-2.8522e-05,7.8074e-09,0.039182
689400,2.6444e-05,1.3159e-08,0.018302
690300,1.6119e-05,2.55e-08,0.0019216
691200,-8.9407e-06,8.5e-10,-0.00016748
692100,-6.2963e-06,-3.5889e-09,0.00024052
693000,1.5174e-05,2.7956e-09,0.00013096
693900,4.1807e-08,8.1222e-09,1.9078e-05
694800,-7.5556e-07,5.3078e-09,-0.00027956
695700,-1.1081e-05,2.72e-09,0.00021596
696600,7.5556e-06,1.7315e-09,5.7044e-05
697500,4.2689e-06,5.1252e-09,8.1222e-06
698400,-6.6741e-06,4.4956e-09,-0.00015363
699300,-9.4444e-06,-1.9644e-09,0.00013096
700200,1.0263e-05,-1.5741e-08,2.0463e-05
701100,5.8933e-06,-3.6581e-09,2.6822e-06
702000,-7.5556e-06,-8.4843,-0.066698
702900,-1.083e-05,-8.4843,-0.070838
703800,1.0956e-05,-8.4843,-0.077147
704700,7.4296e-06,-8.4843,-0.075912
705600,-19.178,-8.4843,-18.73
706500,-14.981,-8.4843,-13.61
707400,-14.93,-8.4843,-8.6493
708300,-18.784,-8.4843,-7.8086
709200,8.7519e-06,1.4859e-08,-3.2161
710100,1.0767e-05,3.0537e-09,-3.0497
711000,-1.1144e-05,6.2019e-10,-2.8922
711900,-8.3111e-06,-1.02e-09,-2.792
712800,8.1852e-06,2.7641e-10,-0.22256
713700,1.1207e-05,-1.1144e-10,-0.93965
714600,-1.0704e-05,-1.5552e-10,-1.277
715500,-8.6889e-06,-1.9456e-10,-1.0692
716400,8.8778e-06,6.2333e-10,1.4293
717300,1.0578e-05,3.7526e-10,1.6042
718200,-1.1396e-05,2.8396e-10,0.69631
719100,-8.0593e-06,2.317e-10,0.4889
720000,18.988,8.4843,16.671
720900,14.916,8.4843,16.252
721800,14.914,8.4843,15.537
722700,19.054,8.4843,10.495
723600,-6.5481e-06,3.0411e-10,0.24988
724500,-9.3185e-06,3.1481e-10,0.2718
725400,9.9481e-06,3.2741e-10,0.21372
726300,5.8996e-06,3.293e-10,0.17487
727200,-19.617,7.3667e-11,-1.05
728100,-15.156,7.1778e-11,-0.97159
729000,-14.968,7.0519e-11,-1.2495
729900,-18.131,7.5556e-11,-1.647
730800,1.3411e-05,1.1963e-10,-0.61384
731700,6.2459e-06,1.1837e-10,-0.71578
732600,-1.1459e-05,1.2844e-10,-1.0649
733500,-8.2481e-06,1.2781e-10,-1.3486
734400,19.223,5.27e-10,2.8011
735300,14.798,5.3456e-10,2.5428
736200,14.801,5.0937e-10,1.8151
737100,19.051,5.3581e-10,1.4802
738000,-7.8074e-06,7.5556e-11,0.15505
738900,-9.3815e-06,8.437e-11,0.13746
739800,1.1207e-05,9.4444e-11,0.11943
740700,6.013e-06,9.8222e-11,0.063611
741600,-6.9889e-06,-1.3978e-09,-0.24162
742500,-1.127e-05,-1.2844e-09,-0.34567
743400,1.0641e-05,-1.2089e-09,-0.61311
744300,7.6185e-06,-1.1459e-09,-0.5363
745200,-19.03,-8.4843,-10.946
746100,-14.938,-8.4843,-8.1961
747000,-14.895,-8.4843,-8.1551
747900,-19.009,-8.4843,-8.037
748800,7.4296e-06,-1.1333e-10,0.27221
749700,1.1333e-05,-2.1722e-10,-0.23961
750600,-1.0578e-05,-4.2122e-10,-0.74295
751500,-8.1852e-06,-3.7967e-10,-2.0501
752400,8.3741e-06,-3.4315e-09,2.219
753300,1.1019e-05,1.0263e-08,0.29311
754200,-1.0956e-05,-4.2122e-08,-0.43405
755100,-8.437e-06,-2.0463e-08,-1.7653
756000,18.873,8.4843,9.9636
756900,14.968,8.4843,9.7382
757800,15.076,8.4843,8.4647
758700,18.956,8.4843,7.4424
759600,-8.3741e-06,8.4843,1.4465
760500,-9.8852e-06,8.4843,1.249
761400,1.0578e-05,8.4843,0.85101
762300,7.6185e-06,8.4843,0.33119
763200,-8.7519e-06,-2.1344e-09,-0.0034891
764100,-1.0389e-05,-3.2615e-09,0.00057926
765000,1.1522e-05,-5.61e-09,0.00033307
765900,7.5556e-06,1.4356e-10,0.017023
766800,-18.952,-9.0667e-10,-3.6106
767700,-14.918,-6.6741e-10,-4.8813
768600,-14.954,-5.1063e-10,-4.7593
769500,-19.048,-4.5459e-10,-4.7299
770400,18.679,1.9896e-10,4.8765
771300,14.5,2.1093e-10,4.0718
772200,14.634,2.4241e-10,3.5463
773100,20.058,2.7578e-10,2.9417
774000,-2.6004e-07,1.3159e-10,0.77375
774900,-9.1296e-06,1.9078e-10,0.8707
775800,5.1881e-06,2.2163e-10,0.53193
776700,4.2185e-06,3.0474e-10,0.33208
777600,-0.00044137,1.3726e-10,0.019476
778500,-0.00037022,4.8922e-12,0.022865
779400,0.00055219,1.19e-10,0.016433
780300,0.00025941,3.0285e-10,0.0017258
781200,-0.00017693,-2.89e-10,0.00011774
782100,-0.00052385,-9.9481e-11,7.3037e-05
783000,0.00057926,4.4389e-11,1.0389e-05
783900,0.00012152,2.0652e-10,1.3159e-06
784800,-0.00011963,-1.4293e-09,-3.6267e-05
785700,-0.00057674,-1.0137e-09,3.0663e-05
786600,0.00054211,-8.3111e-10,4.9867e-06
787500,0.00015363,-7.1148e-10,6.6111e-07
788400,-7.7444e-05,-8.4843,-13.182
789300,-0.00051189,-8.4843,-8.5722
790200,0.00058807,-8.4843,-8.7018
791100,5.4715e-07,-8.4843,-7.6577
792000,-18.148,-8.4843,-6.2172
792900,-16.057,-8.4843,-6.0106
793800,-16.06,-8.4843,-5.6277
794700,-17.608,-8.4843,-4.9209
795600,0.00016937,-2.0778e-10,-0.31248
796500,0.00054526,-3.4e-10,-0.98374
797400,-0.00054085,-4.9174e-10,-1.3181
798300,-0.00017315,-8.5e-10,-1.1232
799200,0.00017189,4.0737e-10,0.64841
800100,0.00054148,9.8852e-11,0.11316
801000,-0.00054148,-1.0011e-10,-0.045707
801900,-0.00017189,-4.0926e-10,-0.33851
802800,17.533,8.4843,13.396
803700,16.161,8.4843,13.762
804600,16.266,8.4843,13.012
805500,17.912,8.4843,11.681
806400,-17.631,5.8178e-10,0.17483
807300,-16.074,5.7989e-10,-0.07136
808200,-16.247,5.7863e-10,-0.30824
809100,-17.92,5.7737e-10,-0.72147
810000,17.675,8.4843,3.717
810900,16.184,8.4843,3.3465
811800,16.253,8.4843,2.9999
812700,17.761,8.4843,2.2464
813600,-8.5e-05,9.1296e-10,0.38291
814500,-0.00053519,9.6333e-10,0.25853
815400,0.00053456,1.0263e-09,0.19522
816300,8.5e-05,1.1019e-09,0.15754
817200,-9.0667e-05,2.9467e-10,0.0043891
818100,-0.00053519,3.167e-10,0.0064889
819000,0.00060885,3.4126e-10,0.0067967
819900,1.5048e-05,3.677e-10,0.00073028
820800,-3.9415e-05,2.4681e-10,2.3233e-07
821700,-0.00058115,2.7074e-10,7.1148e-05
822600,0.00055407,2.9656e-10,1.2719e-05
823500,6.863e-05,3.2552e-10,1.6685e-06
824400,-9.3815e-05,-4.9804e-10,-0.00016811
825300,-0.000578,-4.5711e-10,9.8222e-05
826200,0.00054589,-4.2185e-10,6.0256e-05
827100,0.00012593,-3.91e-10,8.9407e-06
828000,-0.00012656,-8.4843,-0.32853
828900,-0.00054652,-8.4843,-0.57973
829800,0.00057737,-8.4843,-0.81059
830700,9.5704e-05,-8.4843,-0.72574
831600,-17.837,-8.4843,-11.357
832500,-16.204,-8.4843,-8.3882
833400,-16.147,-8.4843,-8.5963
834300,-17.684,-8.4843,-7.7494
835200,0.00012215,-4.7033e-10,-2.7879
836100,0.00058681,-5.6667e-10,-4.3054
837000,-0.00055785,-7.2407e-10,-4.1741
837900,-0.00015111,-1.0893e-09,-4.0888
838800,17.711,8.4843,14.923
839700,16.159,8.4843,14.672
840600,16.134,8.4843,13.393
841500,17.868,8.4843,9.5358
842400,-0.00013096,8.4843,0.56766
843300,-0.00054715,8.4843,0.36527
844200,0.00057359,8.4843,0.25086
845100,0.00010452,8.4843,0.16338
846000,-9.1296e-05,1.0893e-09,0.0064793
846900,-0.00057674,1.2278e-09,0.0083834
847800,0.00057044,1.4544e-09,0.0038612
848700,9.7593e-05,1.9267e-09,0.00040548
849600,-0.0001083,9.8852e-12,-8.563e-05
850500,-0.00057044,1.1963e-10,0.00010704
851400,0.00053707,2.6193e-10,2.317e-05
852300,0.00014167,5.5785e-10,3.0915e-06
853200,-17.523,-1.1019e-09,-2.4393
854100,-16.163,-6.737e-10,-3.4879
855000,-16.268,-5.1189e-10,-3.7094
855900,-17.917,-4.1619e-10,-3.9209
856800,17.771,2.7452e-10,4.0491
857700,16.104,3.3874e-10,3.5777
858600,16.153,4.2563e-10,3.0827
859500,17.844,5.6478e-10,2.2148
860400,-0.0001423,4.1996e-11,0.23769
861300,-0.00053078,1.4293e-10,0.18961
862200,0.00057926,2.7641e-10,0.15735
863100,9.4444e-05,5.4337e-10,0.043545
864000,-1.3222e-05,-6.6111e-09,0.0023662
864900,-5.6981e-06,-1.7378e-09,0.0024497
865800,7.4296e-06,1.1081e-09,0.00026193
866700,1.1585e-05,5.037e-09,2.7767e-05
867600,-18.297,-4.242,-9.2604
868500,-15.054,-4.242,-7.7444
869400,-15.248,-4.242,-6.8375
870300,-19.273,-4.242,-7.3285
871200,18.937,1.1522e-09,10.469
872100,15.007,1.1774e-09,8.961
873000,15.02,1.2089e-09,7.6476
873900,18.908,1.2404e-09,3.6611
874800,-1.0389e-05,-4.242,-0.51422
875700,-5.5093e-06,-4.242,-0.53334
876600,5.6604e-06,-4.242,-0.46706
877500,1.02e-05,-4.242,-0.46723
878400,-18.877,-4.242,-6.3723
879300,-15.114,-4.242,-5.763
880200,-15.084,-4.242,-5.2234
881100,-18.798,-4.242,-5.6293
882000,1.02e-05,-4.242,-3.2653
882900,5.6919e-06,-4.242,-3.345
883800,-5.547e-06,-4.242,-3.5028
884700,-1.0326e-05,-4.242,-3.4686
885600,9.8222e-06,-2.1911e-09,1.6253
886500,5.9374e-06,-3.3244e-09,0.24787
887400,-5.9563e-06,-4.8356e-09,-0.37551
888300,-9.7593e-06,-7.4296e-09,-1.4383
889200,9.7593e-06,2.6696e-09,1.5321
890100,5.9248e-06,6.4222e-10,0.22641
891000,-5.9437e-06,-1.1774e-09,-0.41568
891900,-9.7593e-06,-3.3937e-09,-1.5779
892800,1.02e-05,1.3411e-08,2.1266
893700,5.4526e-06,9.1296e-09,1.0585
894600,-5.6163e-06,7.1778e-09,0.47575
895500,-1.0074e-05,5.9437e-09,-0.15116
896400,1.0389e-05,1.5489e-08,1.9674
897300,5.0937e-06,1.3159e-08,1.9054
898200,-5.1063e-06,1.1711e-08,1.3246
899100,-1.0389e-05,1.0578e-08,0.86599
900000,18.399,5.8304e-08,4.5294
900900,14.308,4.7726e-08,4.2919
901800,11.882,4.2374e-08,3.2477
902700,23.282,3.8596e-08,1.168
903600,-15.006,3.4189e-08,0.29358
904500,-16.858,3.2048e-08,-0.038114
905400,-16.198,3.0285e-08,-0.40289
906300,-19.81,2.8711e-08,-1.2798
907200,18.965,4.242,5.8583
908100,15.133,4.242,5.0715
909000,15.079,4.242,4.233
909900,18.696,4.242,2.34
910800,-9.9481e-06,-1.7567e-09,-0.0074624
911700,-5.8619e-06,-1.7315e-09,0.022283
912600,6.0759e-06,-1.7063e-09,0.021211
913500,9.7593e-06,-1.6874e-09,0.035144
914400,-18.752,-4.242,-3.0002
915300,-14.713,-4.242,-3.9536
916200,-14.633,-4.242,-4.1162
917100,-19.775,-4.242,-4.3406
918000,2.6067e-07,-1.3096e-07,-3.4401
918900,7.9963e-06,-8.563e-08,-4.2561
919800,-5.7926e-06,-1.3474e-07,-4.5436
920700,-2.4933e-06,-6.013e-08,-4.6454
921600,9.7593e-06,-8.8148e-09,-1.5215
922500,6.12e-06,-1.0452e-08,-1.5832
923400,-5.8178e-06,-1.3159e-08,-1.9548
924300,-1.0074e-05,-2.103e-08,-2.6747
925200,1.0074e-05,4.242,2.5852
926100,5.95e-06,4.242,0.35263
927000,-6.2019e-06,4.242,-0.35167
927900,-9.8222e-06,4.242,-1.5301
928800,18.657,4.242,7.866
929700,14.706,4.242,7.6947
930600,14.708,4.242,6.8596
931500,19.801,4.242,5.792
932400,-3.7463e-08,4.242,3.8594
933300,-7.6815e-06,4.242,3.4437
934200,5.6981e-06,4.242,2.5382
935100,2.0526e-06,4.242,1.0041
936000,-1.0074e-05,3.0096e-08,-0.048148
936900,-5.887e-06,2.9844e-08,-0.03597
937800,6.1011e-06,2.9656e-08,-0.037913
938700,9.8852e-06,2.9656e-08,-0.026378
939600,-18.919,-9.9481e-09,-8.7207
940500,-15.049,-9.8222e-09,-7.8401
941400,-15.053,-9.6963e-09,-6.9677
942300,-18.851,-9.6963e-09,-7.4454
943200,18.762,4.242,9.5432
944100,15.064,4.242,8.4595
945000,15.085,4.242,7.2431
945900,18.961,4.242,5.0187
946800,-9.6963e-06,4.5522e-09,0.39169
947700,-5.9437e-06,5.7296e-09,0.26661
948600,5.9059e-06,7.5556e-09,0.20251
949500,9.7593e-06,1.1333e-08,0.10258
950400,-0.00021785,-4.5963e-07,0.005002
951300,-8.1852e-05,-1.593e-07,0.0061882
952200,9.2556e-05,4.0926e-09,0.00076479
953100,0.00020715,1.6559e-07,8.0593e-05
954000,-0.00019581,-1.8196e-07,-2.103e-05
954900,-9.1296e-05,-2.5374e-08,2.6067e-05
955800,9.1926e-05,1.3474e-07,3.8785e-06
956700,0.00019519,4.0926e-07,5.0056e-07
957600,-0.00019393,-3.6959e-07,-4.9363e-05
958500,-9.1296e-05,-8.8148e-08,4.2248e-05
959400,9.1296e-05,8.6889e-08,6.2522e-06
960300,0.00019393,3.1041e-07,8.0593e-07
961200,-0.00019267,-4.242,-0.014669
962100,-9.0037e-05,-4.242,-0.014643
963000,9.3815e-05,-4.242,-0.014975
963900,0.00018889,-4.242,0.0009768
964800,-18.17,-4.242,-3.6906
965700,-15.86,-4.242,-4.5114
966600,-15.829,-4.242,-4.3615
967500,-18.013,-4.242,-4.4631
968400,17.482,-4.242,0.87627
969300,15.735,-4.242,-0.32547
970200,16.081,-4.242,-1.7899
971100,18.574,-4.242,-3.3759
972000,-18.423,-4.242,-4.3569
972900,-15.921,-4.242,-4.4556
973800,-15.687,-4.242,-4.4786
974700,-17.841,-4.242,-4.1828
975600,0.00019204,1.6937e-07,1.8186
976500,9.1296e-05,2.273e-08,0.16596
977400,-9.0667e-05,-1.2089e-07,-0.58042
978300,-0.00019267,-3.3937e-07,-2.0862
979200,0.00019393,1.127e-06,2.3432
980100,9.1296e-05,1.0515e-06,0.19381
981000,-9.1296e-05,9.1926e-07,-0.6372
981900,-0.00019393,8.2481e-07,-2.3255
982800,18.061,4.242,13.277
983700,15.94,4.242,12.569
984600,15.917,4.242,10.65
985500,17.955,4.242,3.3844
986400,-0.00019581,-5.3581e-07,-0.48087
987300,-8.9407e-05,-5.2448e-07,-0.55374
988200,9.6333e-05,-5.163e-07,-0.4823
989100,0.00018952,-5.0937e-07,-0.47113
990000,-17.952,-4.242,-8.008
990900,-15.869,-4.242,-6.6529
991800,-15.909,-4.242,-6.0086
992700,-18.142,-4.242,-6.6399
993600,18.031,2.8459e-07,10.008
994500,15.899,2.7893e-07,8.2054
995400,15.903,2.7326e-07,7.0051
996300,18.039,2.6885e-07,3.8741
997200,-18.147,-1.6874e-06,-3.2969
998100,-15.836,-1.8385e-06,-4.1044
999000,-15.789,-2.0652e-06,-4.1529
999900,-18.1,-2.4556e-06,-4.3371
1000800,0.00018637,-6.6111e-07,-2.2209
1001700,9.2556e-05,-7.2407e-07,-3.5264
1002600,-9.1296e-05,-8.0593e-07,-3.9431
1003500,-0.00018763,-9.2556e-07,-4.0531
1004400,0.00018637,-3.6015e-07,-1.6603
1005300,9.5704e-05,-4.3067e-07,-2.1015
1006200,-8.8778e-05,-5.333e-07,-2.1652
1007100,-0.00019393,-7.1148e-07,-2.5215
1008000,0.00019015,8.437e-08,1.3449
1008900,9.2556e-05,-1.8637e-08,0.1264
1009800,-9.0037e-05,-1.2341e-07,-0.58387
1010700,-0.00019204,-2.2352e-07,-2.054
1011600,0.0001933,4.242,2.3496
1012500,9.0037e-05,4.242,0.39799
1013400,-9.3815e-05,4.242,-0.19685
1014300,-0.00018889,4.242,-0.95996
1015200,0.00019015,4.242,1.1097
1016100,9.3185e-05,4.242,0.34218
1017000,-9.0667e-05,4.242,-0.10431
1017900,-0.00019204,4.242,-0.58862
1018800,18.068,4.242,11.832
1019700,15.943,4.242,10.932
1020600,15.914,4.242,9.5209
1021500,17.948,4.242,4.6514
1022400,-0.00019204,2.7704e-06,0.078852
1023300,-9.0037e-05,2.7137e-06,0.11194
1024200,9.1926e-05,2.7011e-06,0.097115
1025100,0.00019015,2.7263e-06,0.10399
1026000,-18.034,-2.0274e-07,-3.9253
1026900,-15.884,-1.467e-07,-4.8917
1027800,-15.891,-1.19e-07,-4.7516
1028700,-18.063,-1.0389e-07,-4.6894
1029600,18.054,4.242,6.163
1030500,15.904,4.242,5.2085
1031400,15.894,4.242,4.3249
1032300,18.019,4.242,2.4232
1033200,-0.00019015,-8.8778e-08,0.075381
1034100,-9.1296e-05,-5.61e-09,0.09141
1035000,9.0667e-05,7.6185e-08,0.083313
1035900,0.00019078,1.6433e-07,0.044925
1036800,-16,-5.656,-2.3125
1037700,-15.712,-5.656,-3.2407
1038600,-16.463,-5.656,-3.4877
1039500,-19.697,-5.656,-3.7201
1040400,17.656,-1.1459e-06,3.4032
1041300,15.484,-1.1396e-06,2.8042
1042200,15.898,-1.1333e-06,2.4055
1043100,18.835,-1.1144e-06,1.7819
1044000,-0.00018259,-1.5048e-06,0.90055
1044900,-7.9333e-05,-1.4607e-06,0.87661
1045800,7.1148e-05,-1.3726e-06,0.46003
1046700,0.00019078,-1.1459e-06,0.12016
1047600,-18.038,-5.656,-14.022
1048500,-15.762,-5.656,-8.5213
1049400,-15.797,-5.656,-8.8382
1050300,-18.276,-5.656,-7.3803
1051200,0.00021848,-5.656,-5.649
1052100,0.00010263,-5.656,-5.5569
1053000,-9.5704e-05,-5.656,-5.2159
1053900,-0.00022541,-5.656,-4.7265
1054800,0.00022604,-1.7441e-05,-0.78604
1055700,9.8222e-05,-2.1156e-05,-0.75231
1056600,-9.9481e-05,-2.6696e-05,-1.3143
1057500,-0.00022478,-3.6644e-05,-1.2454
1058400,0.00022478,2.0904e-07,0.16329
1059300,9.9481e-05,1.593e-08,-0.0071535
1060200,-9.8852e-05,-1.8952e-07,-0.16066
1061100,-0.00022604,-6.057e-07,-0.65368
1062000,0.00022415,7.3667e-07,5.6728
1062900,9.6963e-05,3.8911e-07,6.126
1063800,-0.00010011,1.8574e-07,6.6041
1064700,-0.000221,5.8304e-08,6.1825
1065600,0.00022037,6.9259e-08,2.4791
1066500,9.8852e-05,-3.507e-08,0.43056
1067400,-9.8852e-05,-1.4356e-07,-0.17733
1068300,-0.000221,-2.8019e-07,-0.94403
1069200,0.00022226,6.737e-08,0.94625
1070100,0.000102,-7.4296e-08,0.064075
1071000,-9.8222e-05,-2.3989e-07,-0.59447
1071900,-0.00022604,-5.6541e-07,-2.0268
1072800,0.00022478,5.656,5.9416
1073700,9.5074e-05,5.656,5.598
1074600,-0.00010263,5.656,5.4197
1075500,-0.00021722,5.656,4.8229
1076400,18.24,5.656,5.7949
1077300,15.739,5.656,5.1013
1078200,15.724,5.656,4.3556
1079100,18.169,5.656,2.5241
1080000,-0.00022478,-1.5867e-06,-0.11907
1080900,-9.5074e-05,-1.593e-06,-0.091191
1081800,0.00010263,-1.593e-06,-0.10599
1082700,0.00021722,-1.5993e-06,-0.12319
1083600,-0.00021093,-1.6874e-05,-1.2672
1084500,-8.563e-05,-1.6811e-05,-1.373
1085400,0.00022352,-1.7e-05,-1.8738
1086300,7.2407e-05,-1.7378e-05,-1.8587
1087200,-18.801,-5.656,-2.3775
1088100,-15.847,-5.656,-2.5937
1089000,-17.609,-5.656,-2.9725
1089900,-15.615,-5.6559,-3.1497
1090800,2.9467e-05,-5.8933e-06,-3.8464
1091700,0.0001807,-5.377e-06,-4.2297
1092600,-3.1796e-05,-5.1881e-06,-4.2953
1093500,-0.00020526,-5.2385e-06,-4.3653
1094400,0.000221,-2.7704e-07,-0.3353
1095300,0.000102,-2.8459e-07,-0.85035
1096200,-9.7593e-05,-2.9341e-07,-1.2442
1097100,-0.00022541,-3.0663e-07,-2.018
1098000,17.972,5.656,10.049
1098900,15.828,5.656,9.8301
1099800,15.882,5.656,8.5671
1100700,18.191,5.656,7.5117
1101600,-0.000221,5.656,1.1239
1102500,-0.00010011,5.656,1.0051
1103400,0.00010011,5.656,0.85872
1104300,0.00022163,5.656,0.44831
1105200,-0.000221,4.0926e-07,0.017219
1106100,-0.00010137,5.3204e-07,0.021984
1107000,9.7593e-05,7.4296e-07,0.01203
1107900,0.00022478,1.4607e-06,0.0012639
1108800,-0.00022541,-4.5396e-07,8.3741e-05
1109700,-9.8222e-05,-1.253e-07,5.5344e-05
1110600,9.8852e-05,9.1296e-08,8.1222e-06
1111500,0.00022415,3.8156e-07,1.0389e-06
